id,hasEnsData,name,type,length
ENSRNOG00000001129,True,Fbxo21,protein_coding,34110
ENSRNOG00000001130,True,Nos1,protein_coding,84231
ENSRNOG00000001134,True,Rfc5,protein_coding,9828
ENSRNOG00000001135,True,Wsb2,protein_coding,20992
ENSRNOG00000001136,True,Pebp1,protein_coding,5022
ENSRNOG00000001138,True,Taok3,protein_coding,147217
ENSRNOG00000001139,True,Suds3,protein_coding,22060
ENSRNOG00000001141,True,Srrm4,protein_coding,156237
ENSRNOG00000001142,True,Prkab1,protein_coding,10450
ENSRNOG00000001143,True,Cit,protein_coding,158297
ENSRNOG00000001148,True,Rplp0,protein_coding,3453
ENSRNOG00000001149,True,Pxn,protein_coding,47140
ENSRNOG00000001151,True,Sirt4,protein_coding,8177
ENSRNOG00000001156,True,Msi1,protein_coding,32477
ENSRNOG00000001158,True,Abcg1,protein_coding,56261
ENSRNOG00000001160,True,Triap1,protein_coding,2493
ENSRNOG00000001161,False,,,
ENSRNOG00000001163,True,Srsf9,protein_coding,8812
ENSRNOG00000001167,True,Ubash3a,protein_coding,37085
ENSRNOG00000001169,True,Slc37a1,protein_coding,55056
ENSRNOG00000001170,True,Cox6a1,protein_coding,3074
ENSRNOG00000001171,True,Coq5,protein_coding,17100
ENSRNOG00000001172,True,Rnf10,protein_coding,33787
ENSRNOG00000001173,True,Cabp1,protein_coding,70030
ENSRNOG00000001174,True,Pde9a,protein_coding,93100
ENSRNOG00000001177,True,Acads,protein_coding,9272
ENSRNOG00000001178,True,Sppl3,protein_coding,84486
ENSRNOG00000001181,True,Wdr4,protein_coding,16374
ENSRNOG00000001182,True,Ndufv3,protein_coding,10643
ENSRNOG00000001183,True,Hnf1a,protein_coding,26517
ENSRNOG00000001184,True,Pknox1,protein_coding,40828
ENSRNOG00000001185,True,C12h12orf43,protein_coding,5600
ENSRNOG00000001187,True,Oasl,protein_coding,12741
ENSRNOG00000001189,True,Sik1,protein_coding,11595
ENSRNOG00000001190,True,Git2,protein_coding,41367
ENSRNOG00000001191,True,Tchp,protein_coding,14538
ENSRNOG00000001192,True,Gltp,protein_coding,20175
ENSRNOG00000001194,True,Rrp1b,protein_coding,24803
ENSRNOG00000001195,True,Trpv4,protein_coding,38957
ENSRNOG00000001198,True,Fam222a,protein_coding,46902
ENSRNOG00000001199,True,Pop5,protein_coding,4581
ENSRNOG00000001201,True,Cstb,protein_coding,2064
ENSRNOG00000001203,True,Rrp1,protein_coding,11274
ENSRNOG00000001204,True,Ankrd13a,protein_coding,31128
ENSRNOG00000001205,True,Agpat3,protein_coding,30851
ENSRNOG00000001210,True,Pwp2,protein_coding,14277
ENSRNOG00000001211,True,Gatd3a,protein_coding,8141
ENSRNOG00000001213,True,Aire,protein_coding,14937
ENSRNOG00000001214,True,Pfkl,protein_coding,22043
ENSRNOG00000001215,True,Cfap410,protein_coding,6874
ENSRNOG00000001216,True,Trpm2,protein_coding,46167
ENSRNOG00000001217,True,Lrrc3,protein_coding,3112
ENSRNOG00000001219,True,Tspear,protein_coding,171695
ENSRNOG00000001222,True,Ube2g2,protein_coding,21705
ENSRNOG00000001223,True,Pttg1ip,protein_coding,17301
ENSRNOG00000001224,True,Itgb2,protein_coding,36170
ENSRNOG00000001225,True,Slx9,protein_coding,32932
ENSRNOG00000001227,True,Adarb1,protein_coding,128269
ENSRNOG00000001228,True,Pofut2,protein_coding,10647
ENSRNOG00000001229,True,Col18a1,protein_coding,108489
ENSRNOG00000001232,True,Slc19a1,protein_coding,17561
ENSRNOG00000001235,True,Gna12,protein_coding,80557
ENSRNOG00000001236,True,Brat1,protein_coding,12350
ENSRNOG00000001237,True,Cabin1,protein_coding,121999
ENSRNOG00000001238,True,Rsrc2,protein_coding,19990
ENSRNOG00000001239,False,,,
ENSRNOG00000001241,True,Iqce,protein_coding,39206
ENSRNOG00000001242,True,Gstt3,protein_coding,7745
ENSRNOG00000001243,True,Zcchc8,protein_coding,22015
ENSRNOG00000001245,True,Pcbp3,protein_coding,199941
ENSRNOG00000001247,True,Clip1,protein_coding,106907
ENSRNOG00000001249,True,Col6a1,protein_coding,18640
ENSRNOG00000001250,True,Lfng,protein_coding,20675
ENSRNOG00000001252,True,Chst12,protein_coding,18664
ENSRNOG00000001253,True,Eif3b,protein_coding,24483
ENSRNOG00000001254,True,Col6a2,protein_coding,35797
ENSRNOG00000001255,True,Mlxip,protein_coding,63854
ENSRNOG00000001256,True,Atxn2,protein_coding,97342
ENSRNOG00000001258,True,Snx8,protein_coding,48573
ENSRNOG00000001259,True,Cux2,protein_coding,184847
ENSRNOG00000001260,True,Nudt1,protein_coding,3132
ENSRNOG00000001261,True,Ftcd,protein_coding,13527
ENSRNOG00000001262,False,,,
ENSRNOG00000001265,True,Mad1l1,protein_coding,309811
ENSRNOG00000001269,True,Ppp1cc,protein_coding,17481
ENSRNOG00000001270,True,Hvcn1,protein_coding,34951
ENSRNOG00000001271,True,Card6,protein_coding,11107
ENSRNOG00000001272,True,Mcm3ap,protein_coding,37595
ENSRNOG00000001273,True,Psmg3,protein_coding,2892
ENSRNOG00000001274,True,Vps29,protein_coding,10701
ENSRNOG00000001276,True,Pcnt,protein_coding,87062
ENSRNOG00000001277,True,Mafk,lncRNA,3064
ENSRNOG00000001278,True,Gpn3,protein_coding,8629
ENSRNOG00000001283,True,Anapc7,protein_coding,26576
ENSRNOG00000001285,True,Atp2a2,protein_coding,49418
ENSRNOG00000001287,True,Gper1,protein_coding,4447
ENSRNOG00000001288,True,Gpr146,protein_coding,15393
ENSRNOG00000001289,True,C12h7orf50,protein_coding,103362
ENSRNOG00000001293,True,Get4,protein_coding,17044
ENSRNOG00000001294,True,Ift81,protein_coding,79251
ENSRNOG00000001295,True,S100b,protein_coding,21862
ENSRNOG00000001296,True,P2rx7,protein_coding,54874
ENSRNOG00000001297,True,Prmt2,protein_coding,25845
ENSRNOG00000001299,True,Sun1,protein_coding,45190
ENSRNOG00000001300,True,P2rx4,protein_coding,17857
ENSRNOG00000001302,True,Adora2a,protein_coding,17533
ENSRNOG00000001303,True,Specc1l,protein_coding,103973
ENSRNOG00000001304,True,Bcr,protein_coding,125348
ENSRNOG00000001309,True,Camkk2,protein_coding,52227
ENSRNOG00000001311,True,Rab36,protein_coding,16034
ENSRNOG00000001312,True,Pdgfa,protein_coding,20956
ENSRNOG00000001313,True,Gnaz,protein_coding,25267
ENSRNOG00000001314,True,Fam20c,protein_coding,57672
ENSRNOG00000001315,True,Rsph14,protein_coding,74449
ENSRNOG00000001316,True,Anapc5,protein_coding,33046
ENSRNOG00000001317,True,Zfp68,protein_coding,14916
ENSRNOG00000001323,True,Zfp157,protein_coding,22468
ENSRNOG00000001324,True,Asmt,protein_coding,4849
ENSRNOG00000001325,True,Il3ra,protein_coding,5403
ENSRNOG00000001329,True,Gjc3,protein_coding,67433
ENSRNOG00000001331,True,Rnf34,protein_coding,20913
ENSRNOG00000001333,True,Azgp1,protein_coding,8067
ENSRNOG00000001335,True,Zkscan1,protein_coding,17211
ENSRNOG00000001336,True,Orai1,protein_coding,14061
ENSRNOG00000001337,True,Setd1b,protein_coding,30814
ENSRNOG00000001339,False,,,
ENSRNOG00000001341,False,,,
ENSRNOG00000001342,True,Cfap251,protein_coding,32456
ENSRNOG00000001344,False,,,
ENSRNOG00000001345,True,Mapkapk5,protein_coding,18960
ENSRNOG00000001346,True,Cops6,protein_coding,7392
ENSRNOG00000001347,True,Adam1a,protein_coding,2996
ENSRNOG00000001348,True,Erp29,protein_coding,6669
ENSRNOG00000001349,True,Mcm7,protein_coding,7851
ENSRNOG00000001350,True,Naa25,protein_coding,52392
ENSRNOG00000001351,True,Trafd1,protein_coding,13919
ENSRNOG00000001352,True,Hectd4,protein_coding,148833
ENSRNOG00000001353,True,Ap4m1,protein_coding,8249
ENSRNOG00000001355,True,Taf6,protein_coding,8374
ENSRNOG00000001357,False,,,
ENSRNOG00000001367,True,Gpc2,protein_coding,6333
ENSRNOG00000001368,True,Rph3a,protein_coding,74864
ENSRNOG00000001369,True,Oas1a,protein_coding,10716
ENSRNOG00000001374,True,Rasal1,protein_coding,32457
ENSRNOG00000001375,True,Gal3st4,protein_coding,8870
ENSRNOG00000001376,True,Tmt1a,protein_coding,8513
ENSRNOG00000001377,True,Ddx54,protein_coding,37807
ENSRNOG00000001378,False,,,
ENSRNOG00000001379,True,Cyp3a62,protein_coding,35835
ENSRNOG00000001383,True,Slc8b1,protein_coding,23271
ENSRNOG00000001385,True,Plbd2,protein_coding,19181
ENSRNOG00000001387,True,Mepce,protein_coding,4718
ENSRNOG00000001389,True,Irs3,protein_coding,2138
ENSRNOG00000001391,True,Sdsl,protein_coding,10213
ENSRNOG00000001396,True,Mospd3,protein_coding,4235
ENSRNOG00000001397,True,Rbm19,protein_coding,85221
ENSRNOG00000001402,True,Lrch4,protein_coding,10990
ENSRNOG00000001404,True,Agfg2,protein_coding,36163
ENSRNOG00000001407,True,Tfr2,protein_coding,16918
ENSRNOG00000001408,True,Actl6b,protein_coding,16460
ENSRNOG00000001409,True,Gnb2,protein_coding,5046
ENSRNOG00000001410,True,Gigyf1,protein_coding,8935
ENSRNOG00000001412,True,Epo,protein_coding,3438
ENSRNOG00000001414,True,Serpine1,protein_coding,10385
ENSRNOG00000001415,True,Ap1s1,protein_coding,131381
ENSRNOG00000001416,True,Vgf,protein_coding,3021
ENSRNOG00000001417,True,Plod3,protein_coding,10574
ENSRNOG00000001418,True,Znhit1,protein_coding,6732
ENSRNOG00000001419,True,Cldn15,protein_coding,8482
ENSRNOG00000001420,True,Fis1,protein_coding,14819
ENSRNOG00000001422,True,Col26a1,protein_coding,145828
ENSRNOG00000001424,True,Cux1,protein_coding,318555
ENSRNOG00000001425,True,Sh2b2,protein_coding,27801
ENSRNOG00000001426,False,,,
ENSRNOG00000001427,True,Orai2,protein_coding,23111
ENSRNOG00000001428,True,Alkbh4,protein_coding,5917
ENSRNOG00000001429,True,Lrwd1,protein_coding,19524
ENSRNOG00000001430,True,Polr2j,protein_coding,5556
ENSRNOG00000001431,True,Rasa4,protein_coding,27341
ENSRNOG00000001432,True,Dtx2,protein_coding,39588
ENSRNOG00000001434,True,Zp3,protein_coding,6966
ENSRNOG00000001435,True,Ssc4d,protein_coding,15756
ENSRNOG00000001436,True,Ywhag,protein_coding,28292
ENSRNOG00000001439,True,Srrm3,protein_coding,69416
ENSRNOG00000001440,True,Mdh2,protein_coding,13009
ENSRNOG00000001441,True,Tmem120a,protein_coding,47877
ENSRNOG00000001442,True,Por,protein_coding,48187
ENSRNOG00000001443,True,Rhbdd2,protein_coding,10681
ENSRNOG00000001448,True,Hip1,protein_coding,134319
ENSRNOG00000001449,True,Pom121,protein_coding,17381
ENSRNOG00000001450,True,Nsun5,protein_coding,5627
ENSRNOG00000001452,True,Fzd9,protein_coding,2314
ENSRNOG00000001453,True,Baz1b,protein_coding,58441
ENSRNOG00000001454,True,Eif4h,protein_coding,17041
ENSRNOG00000001455,True,Kif13a,protein_coding,177018
ENSRNOG00000001456,True,Nup153,protein_coding,52659
ENSRNOG00000001457,True,Rfc2,protein_coding,13547
ENSRNOG00000001465,True,Ids,protein_coding,20687
ENSRNOG00000001469,True,Eln,protein_coding,43384
ENSRNOG00000001470,True,Limk1,protein_coding,33934
ENSRNOG00000001474,True,Tmem270,protein_coding,4601
ENSRNOG00000001476,True,Cldn4,protein_coding,2105
ENSRNOG00000001478,True,Gtf2ird1,protein_coding,106819
ENSRNOG00000001479,True,Gtf2i,protein_coding,74812
ENSRNOG00000001480,True,Ncf1,protein_coding,9195
ENSRNOG00000001482,True,Gtf2ird2,protein_coding,38172
ENSRNOG00000001483,True,Rcc1l,protein_coding,30302
ENSRNOG00000001484,False,,,
ENSRNOG00000001488,True,Psmb1,protein_coding,42942
ENSRNOG00000001489,True,Tbp,protein_coding,46398
ENSRNOG00000001490,True,Pdcd2,protein_coding,26506
ENSRNOG00000001492,True,Slc8a2,protein_coding,38347
ENSRNOG00000001493,False,,,
ENSRNOG00000001494,True,Napa,protein_coding,18937
ENSRNOG00000001499,True,Mia,protein_coding,1692
ENSRNOG00000001500,True,Rab4b,protein_coding,11367
ENSRNOG00000001501,True,Snrpa,protein_coding,8768
ENSRNOG00000001506,True,Tmem35a,protein_coding,10847
ENSRNOG00000001514,True,Cdca7,protein_coding,10645
ENSRNOG00000001515,True,Map3k20,protein_coding,159075
ENSRNOG00000001516,True,Rapgef4,protein_coding,293046
ENSRNOG00000001517,True,Pdk1,protein_coding,27167
ENSRNOG00000001518,True,Itga6,protein_coding,72160
ENSRNOG00000001519,True,Dlx2,protein_coding,3114
ENSRNOG00000001520,True,Dlx1,protein_coding,4590
ENSRNOG00000001524,True,Hat1,protein_coding,58175
ENSRNOG00000001525,True,Igsf11,protein_coding,135204
ENSRNOG00000001527,True,Cd80,protein_coding,37406
ENSRNOG00000001528,True,Gap43,protein_coding,93674
ENSRNOG00000001531,False,,,
ENSRNOG00000001544,True,Cyyr1,protein_coding,148645
ENSRNOG00000001547,True,Agps,protein_coding,98507
ENSRNOG00000001548,True,Nfe2l2,protein_coding,27495
ENSRNOG00000001551,True,Atp5pf,protein_coding,7527
ENSRNOG00000001554,True,C11h21orf91,protein_coding,33345
ENSRNOG00000001555,True,Btg3,protein_coding,16010
ENSRNOG00000001557,True,Cxadr,protein_coding,47186
ENSRNOG00000001559,True,Mtx2,protein_coding,62004
ENSRNOG00000001571,True,Cldn8,protein_coding,2821
ENSRNOG00000001573,True,Usp25,protein_coding,107467
ENSRNOG00000001575,True,Grik1,protein_coding,400905
ENSRNOG00000001578,True,Hoxd4,protein_coding,17064
ENSRNOG00000001582,True,Bach1,protein_coding,32967
ENSRNOG00000001584,True,Map3k7cl,protein_coding,44286
ENSRNOG00000001585,True,Nrip1,protein_coding,86208
ENSRNOG00000001592,True,Cct8,protein_coding,11709
ENSRNOG00000001593,True,Lnpk,protein_coding,62232
ENSRNOG00000001596,True,Atp5mc3,protein_coding,3744
ENSRNOG00000001597,True,Atf2,protein_coding,76904
ENSRNOG00000001598,True,Usp16,protein_coding,29125
ENSRNOG00000001599,True,Rwdd2b,protein_coding,8726
ENSRNOG00000001602,True,Ltn1,protein_coding,56983
ENSRNOG00000001603,True,N6amt1,protein_coding,23524
ENSRNOG00000001607,True,Adamts1,protein_coding,9342
ENSRNOG00000001608,True,Nxpe3,protein_coding,50625
ENSRNOG00000001609,True,Cep97,protein_coding,27965
ENSRNOG00000001611,True,Rpl24,protein_coding,5433
ENSRNOG00000001613,True,Zbtb11,protein_coding,34761
ENSRNOG00000001616,True,Senp7,protein_coding,140976
ENSRNOG00000001618,True,Ripk4,protein_coding,22234
ENSRNOG00000001620,True,Prdm15,protein_coding,56632
ENSRNOG00000001621,True,C2cd2,protein_coding,62324
ENSRNOG00000001622,True,Impg2,protein_coding,99546
ENSRNOG00000001623,True,Zbtb21,protein_coding,14618
ENSRNOG00000001627,True,Abi3bp,protein_coding,215886
ENSRNOG00000001628,True,Pcp4,protein_coding,61012
ENSRNOG00000001629,True,Get1,protein_coding,14158
ENSRNOG00000001632,True,Brwd1,protein_coding,90455
ENSRNOG00000001633,True,Tfg,protein_coding,26315
ENSRNOG00000001640,True,Tomm70,protein_coding,39986
ENSRNOG00000001642,True,Tbc1d23,protein_coding,58148
ENSRNOG00000001643,True,Psmg1,protein_coding,9611
ENSRNOG00000001644,True,Tmem30c,protein_coding,16919
ENSRNOG00000001645,True,Filip1l,protein_coding,236948
ENSRNOG00000001647,True,Ets2,protein_coding,16723
ENSRNOG00000001652,True,Erg,protein_coding,167253
ENSRNOG00000001653,True,St3gal6,protein_coding,44155
ENSRNOG00000001654,True,Cpox,protein_coding,10155
ENSRNOG00000001657,True,Cldnd1,protein_coding,6220
ENSRNOG00000001658,True,Kcnj6,protein_coding,247050
ENSRNOG00000001662,True,Dyrk1a,protein_coding,118930
ENSRNOG00000001679,True,Gabrr3,protein_coding,52451
ENSRNOG00000001680,True,Riox2,protein_coding,23800
ENSRNOG00000001681,True,Vps26c,protein_coding,49058
ENSRNOG00000001682,True,Ttc3,protein_coding,100023
ENSRNOG00000001686,True,Hlcs,protein_coding,168413
ENSRNOG00000001687,False,,,
ENSRNOG00000001689,True,Arl6,protein_coding,25915
ENSRNOG00000001692,True,Chaf1b,protein_coding,20089
ENSRNOG00000001699,True,Setd4,protein_coding,20180
ENSRNOG00000001700,True,Whrn,protein_coding,83922
ENSRNOG00000001701,True,Cbr3,protein_coding,8260
ENSRNOG00000001704,True,Runx1,protein_coding,230778
ENSRNOG00000001706,True,Kalrn,protein_coding,599437
ENSRNOG00000001707,True,Vwa5b2,protein_coding,16870
ENSRNOG00000001708,True,Dvl3,protein_coding,16345
ENSRNOG00000001709,True,Ap2m1,protein_coding,36099
ENSRNOG00000001710,True,Abcf3,protein_coding,12234
ENSRNOG00000001711,True,Plaat1,protein_coding,9527
ENSRNOG00000001712,True,Alg3,protein_coding,7414
ENSRNOG00000001713,True,Il13ra1-ps1,protein_coding,3750
ENSRNOG00000001714,True,Atp13a4,protein_coding,133772
ENSRNOG00000001715,True,Ece2,protein_coding,15266
ENSRNOG00000001717,True,Opa1,protein_coding,75236
ENSRNOG00000001719,True,Psmd2,protein_coding,10679
ENSRNOG00000001720,True,Hes1,protein_coding,2428
ENSRNOG00000001724,False,,,
ENSRNOG00000001726,True,Tmem44,protein_coding,35613
ENSRNOG00000001727,True,Lsg1,protein_coding,24671
ENSRNOG00000001728,True,Fam43a,protein_coding,3148
ENSRNOG00000001729,True,Xxylt1,protein_coding,132270
ENSRNOG00000001730,True,Acap2,protein_coding,115605
ENSRNOG00000001733,True,Ppp1r2,protein_coding,21908
ENSRNOG00000001736,True,Bdh1,protein_coding,35137
ENSRNOG00000001738,True,Eif4g1,protein_coding,20022
ENSRNOG00000001739,True,Meltf,protein_coding,21854
ENSRNOG00000001742,True,Clcn2,protein_coding,13504
ENSRNOG00000001746,True,Ncbp2,protein_coding,34145
ENSRNOG00000001747,True,Pak2,protein_coding,60847
ENSRNOG00000001748,True,Polr2h,protein_coding,5483
ENSRNOG00000001750,True,Chrd,protein_coding,8679
ENSRNOG00000001752,True,Nrros,protein_coding,17430
ENSRNOG00000001754,True,Wdr53,protein_coding,8462
ENSRNOG00000001756,False,,,
ENSRNOG00000001757,True,Tm4sf19,protein_coding,12944
ENSRNOG00000001758,True,Dynlt2b,protein_coding,9236
ENSRNOG00000001762,True,Pcyt1a,protein_coding,43475
ENSRNOG00000001764,True,Vps8,protein_coding,231894
ENSRNOG00000001766,True,Tfrc,protein_coding,21844
ENSRNOG00000001767,False,,,
ENSRNOG00000001769,True,Tnk2,protein_coding,39283
ENSRNOG00000001770,True,Ehhadh,protein_coding,33250
ENSRNOG00000001773,True,Senp2,protein_coding,36806
ENSRNOG00000001774,True,Lrch3,protein_coding,99758
ENSRNOG00000001781,True,Lmln,protein_coding,66091
ENSRNOG00000001782,True,Osbpl11,protein_coding,62772
ENSRNOG00000001783,True,Tra2b,protein_coding,18365
ENSRNOG00000001785,True,Etv5,protein_coding,57505
ENSRNOG00000001786,True,Snx4,protein_coding,57304
ENSRNOG00000001789,True,Zfp148,protein_coding,104065
ENSRNOG00000001792,True,Slc12a8,protein_coding,149957
ENSRNOG00000001793,True,Heg1,protein_coding,137861
ENSRNOG00000001794,True,Muc13,protein_coding,24132
ENSRNOG00000001795,True,Itgb5,protein_coding,115187
ENSRNOG00000001796,True,Dgkg,protein_coding,192754
ENSRNOG00000001797,True,Umps,protein_coding,15858
ENSRNOG00000001803,True,Dnajb11,protein_coding,29978
ENSRNOG00000001804,True,Itpr2,protein_coding,376883
ENSRNOG00000001806,True,Fetub,protein_coding,12979
ENSRNOG00000001807,True,Sspn,protein_coding,34407
ENSRNOG00000001808,True,Ints13,protein_coding,31801
ENSRNOG00000001809,True,Hrg,protein_coding,14891
ENSRNOG00000001811,True,Fgfr1op2,protein_coding,21031
ENSRNOG00000001813,True,Dnm1l,protein_coding,50266
ENSRNOG00000001815,True,Eif4a2,protein_coding,6657
ENSRNOG00000001816,True,Rfc4,protein_coding,14484
ENSRNOG00000001817,True,Tm7sf3,protein_coding,32024
ENSRNOG00000001820,True,Med21,protein_coding,6969
ENSRNOG00000001823,True,St6gal1,protein_coding,126473
ENSRNOG00000001825,True,AABR07034767.1,protein_coding,65947
ENSRNOG00000001827,True,Masp1,protein_coding,68115
ENSRNOG00000001828,True,Stk38l,protein_coding,56708
ENSRNOG00000001829,True,Ube2v2,protein_coding,31843
ENSRNOG00000001830,True,Bmal2,protein_coding,47447
ENSRNOG00000001833,True,Mcm4,protein_coding,13701
ENSRNOG00000001834,False,,,
ENSRNOG00000001837,True,Sst,protein_coding,1277
ENSRNOG00000001840,True,Rep15,protein_coding,1073
ENSRNOG00000001842,True,Mrps35,protein_coding,29627
ENSRNOG00000001843,True,Bcl6,protein_coding,23299
ENSRNOG00000001844,True,Klhl42,protein_coding,22703
ENSRNOG00000001845,True,Top3b,protein_coding,28366
ENSRNOG00000001847,True,Ccdc91,protein_coding,171988
ENSRNOG00000001849,True,Mapk1,protein_coding,65803
ENSRNOG00000001851,True,Far2,protein_coding,79633
ENSRNOG00000001852,True,Ergic2,protein_coding,32252
ENSRNOG00000001854,True,Tmtc1,protein_coding,213038
ENSRNOG00000001858,False,,,
ENSRNOG00000001859,True,Sdf2l1,protein_coding,2243
ENSRNOG00000001860,True,Ccdc116,protein_coding,5050
ENSRNOG00000001861,True,Ydjc,protein_coding,5030
ENSRNOG00000001862,True,Ube2l3,protein_coding,41140
ENSRNOG00000001864,True,Tmem191c,protein_coding,4987
ENSRNOG00000001865,True,Serpind1,protein_coding,11001
ENSRNOG00000001867,True,Snap29,protein_coding,30469
ENSRNOG00000001868,True,Crkl,protein_coding,36708
ENSRNOG00000001869,True,Rab44,protein_coding,33748
ENSRNOG00000001870,True,Lztr1,protein_coding,15916
ENSRNOG00000001872,True,Lrrc74b,protein_coding,18298
ENSRNOG00000001873,True,P2rx6,protein_coding,10557
ENSRNOG00000001874,True,Slc7a4,protein_coding,3670
ENSRNOG00000001875,True,Smpd4,protein_coding,23716
ENSRNOG00000001876,True,Ccdc74a,protein_coding,4504
ENSRNOG00000001877,True,Med15,protein_coding,74600
ENSRNOG00000001878,True,Klhl22,protein_coding,40879
ENSRNOG00000001880,True,Dgcr6,protein_coding,5098
ENSRNOG00000001884,True,Ranbp1l1,protein_coding,8238
ENSRNOG00000001885,True,Trmt2a,protein_coding,4647
ENSRNOG00000001886,True,Dgcr8,protein_coding,32513
ENSRNOG00000001888,True,Arvcf,protein_coding,57924
ENSRNOG00000001889,True,Comt,protein_coding,19617
ENSRNOG00000001890,True,Txnrd2,protein_coding,48157
ENSRNOG00000001891,True,Gnb1l,protein_coding,74839
ENSRNOG00000001892,True,Tbx1,protein_coding,9105
ENSRNOG00000001893,True,Ppp2cal1,protein_coding,1882
ENSRNOG00000001908,True,Klhl6,protein_coding,38760
ENSRNOG00000001911,True,Map6d1,protein_coding,6229
ENSRNOG00000001926,True,Cldn1,protein_coding,15155
